ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000238009.6,3.841656287249973,1.171545354218082,1.107282525957107,1.058036523429671,0.29003879155286844,0.9591579691269462
ENSG00000237491.8,8.032781100421357,0.07299718284268088,0.7615649045349425,0.09585155829529377,0.9236384682346667,0.9994096274403677
ENSG00000177757.2,9.736652713418936,0.6299050917852764,0.9664295547838425,0.651785832363296,0.5145393424953348,0.9892319628541204
ENSG00000225880.5,18.958573035642072,-0.2862192958858616,0.6547649626109571,-0.437132883141038,0.6620149809042759,0.9985219569741997
ENSG00000230368.2,9.613868004493465,0.1346957583880525,0.8147657692066654,0.16531838164875937,0.8686933914188391,0.9994096274403677
ENSG00000272438.1,4.484953097773149,0.8913148197200561,1.1257793401186225,0.7917313703999391,0.428517326621007,0.9778574284507908
ENSG00000230699.2,5.293070665387575,5.445298034948428e-5,1.3817321360757588,3.940921610474773e-5,0.9999685559949248,0.9999685559949248
ENSG00000223764.2,3.210398259914664,1.8510753682771468,1.437359039846169,1.2878308877336972,0.19780483769897766,NA
ENSG00000187634.11,19.29398705055436,0.8393843722134917,0.6811293964790132,1.2323420139441223,0.21782135171879477,0.9253766554786925
ENSG00000188976.10,3544.489371549575,-0.45061625573093,0.47667994521598955,-0.9453224543078904,0.3444942781768491,0.9714650527751953
ENSG00000187961.13,13.844585932800074,-0.13510324316229125,0.6866544747095483,-0.1967557893210254,0.8440186497517137,0.9994096274403677
ENSG00000187583.10,249.36683370784658,-0.18546607559796213,0.40872064249998846,-0.45377222560509006,0.6499927762178557,0.9985219569741997
ENSG00000187642.9,30.70719542592361,-0.2662408157385104,0.5440565371225601,-0.4893624055077461,0.6245851469277386,0.998427014972111
ENSG00000188290.10,2.122910982758457,0.09448371377561549,1.408066451169686,0.06710174345616111,0.9465007059483644,NA
ENSG00000187608.8,2509.033480281571,-0.09836447002362762,0.22854214266797215,-0.43039970167135566,0.66690491231548,0.9985219569741997
ENSG00000188157.14,90.85294647144288,0.0342251479985871,0.38330220348606353,0.08929024588775027,0.9288512457604218,0.9994096274403677
ENSG00000273443.1,69.54767239230466,0.3461221910290976,0.688570603858431,0.5026676844605171,0.6151979334618571,0.9968910400240156
ENSG00000131591.17,845.8418330368643,-0.2572013605669447,0.1813876229216736,-1.4179653298505865,0.15620088716678387,0.8615325884661281
ENSG00000186891.13,11.285113194447845,-0.4726514552986616,0.9356778427960174,-0.5051433663174838,0.6134581443193624,0.9968910400240156
ENSG00000078808.16,223.0604767040762,0.19456931338823155,0.3550659794705134,0.5479807265071692,0.5837051368793768,0.9946757757361996
ENSG00000176022.4,157.14724144927814,0.3194335695961378,0.3147198901633755,1.0149773801405286,0.3101166101282023,0.9662445242845735
ENSG00000184163.3,704.084735858433,-0.15188734918538815,1.003120035383022,-0.1514149292486147,0.879648413400617,0.9994096274403677
