gene,logFC,logCPM,F,PValue,FDR,t
ENSG00000002016.17,-0.09155775998153616,2.9299491088651006,0.04633895563491436,0.8354200496724646,0.9826871802179273,-0.21526484997536025
ENSG00000002330.13,-0.3516010884659115,4.607633244974083,0.8177161946497868,0.3945559233284619,0.9091661102270177,-0.9042766140124309
ENSG00000002549.12,-0.16711820122574692,6.496531856841145,0.9222640922187662,0.3674388498654755,0.9025827377967195,-0.960345819077048
ENSG00000002586.19,0.32091084423836924,6.598454190827254,1.7844210374613139,0.2215350726948981,0.8706710996091007,1.335822232732078
ENSG00000002587.9,-0.03156178675688981,2.2165490171890925,0.0029314759160626864,0.958265374119863,0.9970784216737858,-0.05414310589597429
ENSG00000002822.15,0.04976825865538266,6.105536397648079,0.053792585630061805,0.8229242450685506,0.9821955318558986,0.23193228673486105
ENSG00000002834.17,-0.13045044318874888,7.266408130060874,0.321931315216786,0.5873747047195788,0.9462809940713921,-0.567389914623785
ENSG00000002919.14,-0.08970005604392095,5.527488519117143,0.10441414608485412,0.7556063136198261,0.9765864907272759,-0.3231317782033425
ENSG00000003056.7,0.013084345979059627,6.724275903053607,0.008202291530801058,0.9302590215693936,0.994127914912189,0.09056650335969176
ENSG00000003096.14,2.5054093282313565,3.752709212926647,3.597052330817234,0.09775923382230513,0.7676231338715224,1.8965896579959605
ENSG00000003137.8,0.4425946451324123,1.5912492065503407,2.864273180963926,0.13240920873534842,0.827966706064945,1.6924163734034028
ENSG00000003249.13,0.35169453541796697,3.611336284919947,1.0930860737841757,0.32898938508741554,0.8927542399529047,1.0455075675403673
ENSG00000003393.14,-0.05272674866324426,6.0913602855366324,0.12671427237448957,0.7318749080082431,0.9760891573561825,-0.3559694823639936
ENSG00000003402.19,-0.5324726177228422,5.313845342667583,3.655582120870911,0.09553733523149749,0.7613459829567115,-1.9119576671231273
ENSG00000003436.15,-0.17338846842971295,7.069075897884931,0.09510109620593628,0.7663576833969337,0.9788982267907084,-0.308384656242713
ENSG00000003509.15,0.03564069000765564,4.050451705558023,0.016822402777698267,0.900285670924945,0.9918787746890789,0.1297012057680971
ENSG00000003756.16,0.1062784211314937,5.731027262557609,0.12443554516575402,0.734185319578156,0.9762298486258217,0.35275422770783915
ENSG00000004059.10,0.009225376153906981,7.1969944016157426,0.0066295586707642885,0.9372820481944046,0.994127914912189,0.08142210185670896
ENSG00000004142.11,-0.1960254590745724,4.973144742774052,0.5289323621096844,0.4895962748091365,0.9271028757128008,-0.727277362572
ENSG00000004399.12,-0.13146035773806333,4.737014550607114,0.21893395824343975,0.6534284207492014,0.9612616710498826,-0.46790379165319845
ENSG00000004455.16,-0.27135117613029786,8.218200099657887,5.909391328396859,0.043783564429434124,0.6276634418779087,-2.4309239659843045
ENSG00000004478.7,-0.6645809140747128,5.707375243330529,0.9138620780458186,0.3695074935596592,0.9045315838430812,-0.9559613371082634
ENSG00000004487.16,-0.21195687944872668,3.5422979356187425,0.5844459722385251,0.4684334963237381,0.922428633414512,-0.76449066196947435
ENSG00000004534.14,-0.16121825866923473,5.287671230346186,0.7173671974605745,0.4237588789630877,0.9123042908526188,-0.8469753228167717
ENSG00000004660.14,0.20286823694151407,1.206109537273501,0.25541442771299955,0.6281071340771787,0.9535871797200668,0.5053854249115219
ENSG00000004700.15,-0.2651360973907874,5.574233784208705,1.9602965811130022,0.20229974850553184,0.8600370260595319,-1.4001059178194348
ENSG00000004766.15,0.0026386318634555954,4.300671611041683,1.3922646639686633e-4,0.990899949134441,0.999258499260142,0.011799426528304938
ENSG00000004777.18,-0.40631715099966587,1.4409921904634733,0.7555511067566296,0.41224089423936194,0.9123042908526188,-0.8692244283018222
ENSG00000004779.9,-0.0766364555841647,8.637208238498447,0.2812643894808444,0.6115337266684135,0.9520714074245672,-0.5303436522490341
ENSG00000004799.7,-0.8016033857525204,1.4825639929752414,2.783870505624377,0.13715739664756213,0.832985676772134,-1.6684934838423484
ENSG00000004838.13,0.09266883745310155,1.648435464571169,0.12387731010200817,0.7347549857888428,0.9762298486258217,0.3519620861712355
ENSG00000004864.13,-0.14390948816593052,6.271717673044199,0.9912149729831128,0.35112486961737194,0.8981175832637912,-0.9955977967950275
ENSG00000004866.20,-0.017065407301366114,4.489113618035316,0.006607129361450859,0.9373879671197201,0.994127914912189,-0.08128425038991784
ENSG00000004897.11,0.03624835174957528,6.689302147925096,0.054218583246445164,0.8222386350366344,0.9821955318558986,0.23284884205519504
ENSG00000004961.14,0.07159005106143992,6.156431844979128,0.08093494702897497,0.783893259975602,0.9788982267907084,0.2844906800388634
ENSG00000004975.11,0.012283192586003676,1.9155170668943424,0.0017752027966795622,0.9675157840421649,0.9982637098857343,0.042133155550938294
ENSG00000005001.9,-0.31185825683335905,1.2885707796206547,1.107610977748327,0.32600710133138033,0.8927542399529047,-1.0524309847910822
ENSG00000005007.12,0.23437891707802028,1.7913112695262137,0.9625851623014481,0.35775918791155537,0.8981175832637912,0.9811142452851492
ENSG00000005020.12,0.050182390563197996,6.9286161971511735,0.11711612293531624,0.7417737080481592,0.9762298486258217,0.34222232968541993
ENSG00000005022.5,-0.06353537382056754,10.128889131644364,0.14679779205514798,0.7124693673192448,0.9714162995582658,-0.3831419998579482
ENSG00000005059.15,-0.24022782252602584,2.1001430972209425,0.361556295366587,0.5657421739454822,0.9411029891311402,-0.6012955141746752
ENSG00000005075.15,-0.016311799032637,6.125313502862172,0.015956271280103684,0.9028707075330533,0.9918787746890789,-0.12631813519880541
ENSG00000005100.12,-0.20431413931403672,4.259268221151669,0.9959127771286852,0.35005445575733957,0.8981175832637912,-0.9979542961121443
ENSG00000005108.15,0.719907140432172,3.9439440673152917,9.507680710478072,0.016709971446212637,0.4708932006487083,3.0834527255137334
ENSG00000005156.11,-0.09441747410939881,5.335586416872857,0.18417414473781785,0.6801253061986228,0.9666260524721235,-0.429155152290891
ENSG00000005175.9,-0.10372599654968925,6.258548540861529,0.40014357473027157,0.5462073722510685,0.9406945917886108,-0.632569027640677
ENSG00000005189.19,-0.3306611591369609,3.5182351896688027,0.816146049023001,0.3949873419808231,0.9091661102270177,-0.9034080191270172
ENSG00000005194.14,0.023085594001831463,6.7902460418250286,0.04496886088586045,0.8378297299837603,0.9826871802179273,0.21205862605859835
ENSG00000005206.16,-0.27079973447086353,4.0226068086678675,0.9439057815657974,0.3621933111307091,0.8994884151211907,-0.9715481365150146
ENSG00000005238.19,0.2363622538938981,4.156726915092344,1.1440002145353008,0.3187122790777492,0.8900400519647728,1.0695794568592372
ENSG00000005302.17,0.09430911919432174,4.622142755392635,0.14015199833822145,0.7187109970987049,0.9738923473671962,0.37436879989953953
ENSG00000005339.14,0.23862801293521788,3.9211545169683366,1.96085048176366,0.20224290613896978,0.8600370260595319,1.4003037105441305
ENSG00000005436.13,0.06628797310958688,4.226515531272216,0.07125788824483176,0.7968584884278258,0.9806810841601431,0.2669417319282089
ENSG00000005448.16,-0.025722087060306716,5.701604208680452,0.017734162867914446,0.8976367137712649,0.9917805958075722,-0.1331696769835928
ENSG00000005469.11,0.2827945010959046,3.7635206214914563,2.923252707240995,0.1290652192044651,0.821071190915112,1.7097522356297694
ENSG00000005483.20,0.04773163883781987,6.0339776227782576,0.07443373613901852,0.7925037253563615,0.9806810841601431,0.27282546827416704
ENSG00000005486.16,0.02769690970378639,6.793186385838888,0.036488037026534845,0.8536874914841435,0.9839629347207856,0.19101842064715865
ENSG00000005700.14,0.20920604299727946,6.783017840786227,1.7257694240100285,0.2285185029374509,0.8706710996091007,1.3136854357151215
ENSG00000005801.16,0.005137401729162742,6.840078574798942,0.0016649529067573224,0.9685400199450651,0.9982637098857343,0.04080383446144887
ENSG00000005810.17,0.063116714466965207,3.0162670620879415,0.09380522101513819,0.7678992647573166,0.9788982267907084,0.30627638011302505
ENSG00000005812.10,0.03670279410807161,2.0104127033098327,0.02094332269946486,0.8888271032401792,0.9900747291724594,0.14471808007109846
ENSG00000005882.11,0.41560703198794025,4.709971823541703,7.165256053031917,0.03032672482558388,0.577255073762955,2.676799591495769
ENSG00000005884.17,-1.006251232910007,6.096359032413472,13.23267622604631,0.007658857722459119,0.34877958721633195,-3.6376745629655094
ENSG00000005889.15,0.2650983399268604,5.5386014001817845,1.2666031215668458,0.2958510779332632,0.882853663745342,1.1254346367367791
ENSG00000005893.15,0.055188720903493305,8.846275526532663,0.14313749282247182,0.7158862974110916,0.9732507713817641,0.378335159379183
ENSG00000006007.11,0.02788220721554967,8.01873714407894,0.018695211261207878,0.8949187192194266,0.9910927304883662,0.1367304328275453
ENSG00000006015.17,-0.04533002859019846,3.3268735488764043,0.020175740977445362,0.8908676008016889,0.9900747291724594,-0.1420413354536114
ENSG00000006025.11,0.8467700842881807,2.183470257145301,6.10729032949492,0.04121154583146896,0.6194323623046308,2.4712932504045164
ENSG00000006042.11,1.0229651830790991,1.4382854636198588,3.8715244536909714,0.08789280456666652,0.7494621189025431,1.9676189808219913
ENSG00000006047.12,-0.055836102934560705,1.3702357664000802,0.03400387939567582,0.8586899418427317,0.9839629347207856,-0.184401408334307
ENSG00000006062.14,-0.4418043843857273,5.8268863426511395,1.1570856311808653,0.31614898972083644,0.8890778789784366,-1.075679148808261
ENSG00000006125.17,0.08404576952164944,9.102661982029408,0.07214642651609872,0.7956297158779916,0.9806810841601431,0.26860086842022446
ENSG00000006194.9,-0.11063244733659117,2.482982363364139,0.19102759951033582,0.6746327743383572,0.9658775432984182,-0.43706704235201244
ENSG00000006210.6,-1.415400942267868,6.011941031081266,12.36180666231791,0.009057794438922042,0.36869734911535545,-3.5159361004315635
ENSG00000006282.20,0.5153654478369641,5.973884077434838,6.259437178249062,0.03936565024855989,0.6104748483574243,2.501886723704545
ENSG00000006327.13,-0.3357055163874704,8.504602669282114,1.143942291041654,0.3187236948932914,0.8900400519647728,-1.0695523788209973
ENSG00000006377.10,0.08567308761589724,1.1858527098948186,0.03597533566114134,0.8547050748011935,0.9839629347207856,0.1896716522339101
ENSG00000006432.15,-0.3594458721342423,2.1555108680490376,2.0749457176086805,0.19098973127877839,0.8543473284655754,-1.4404671872724768
ENSG00000006451.7,0.06532306629048536,6.9321590129976505,0.18451737442432764,0.6798473277557946,0.9666260524721235,0.4295548561293745
ENSG00000006453.13,0.09339359526435662,4.484613252268386,0.19477856333814955,0.6716770521741733,0.9653089878143715,0.4413372444493548
ENSG00000006459.10,-0.5098781603525147,1.0104531848817448,1.549186396966804,0.2515220430230862,0.8706710996091007,-1.244663166068155
ENSG00000006468.13,0.6016069786997879,3.3912303654039873,5.43933144655549,0.050781714828294175,0.651641608457024,2.3322374335722103
ENSG00000006530.15,0.22103663111280017,5.603243702719508,3.1184498502467517,0.11877057073546289,0.8008463047642889,1.7659133190071226
ENSG00000006534.15,0.26481454182737474,4.091075743323022,0.6670713758835939,0.4397723463721859,0.9149985630230871,0.8167443760954793
ENSG00000006576.16,0.058097868455477014,6.8569282941149545,0.2045264713870902,0.6641543433790724,0.9645920033513868,0.45224602970848754
ENSG00000006607.13,-0.041920594347292416,3.72134772839711,0.05248925058917188,0.8250399265713355,0.9823108208050044,-0.2291053264094309
ENSG00000006625.17,-0.2978181197214667,5.919673632969524,2.6994548954581097,0.14239173541047404,0.8418307161941436,-1.64300179411287
ENSG00000006634.7,-0.19916236477869326,6.146929735981668,0.6723919677464252,0.43803036992175637,0.9149985630230871,-0.8199951022697789
ENSG00000006638.11,0.18077501384491132,0.8841111984513872,0.366455142752362,0.5631832775541755,0.9407624211669565,0.605355385498768
ENSG00000006652.13,-0.08775072056396079,7.3623240978236035,0.03573265268000498,0.8551893708267021,0.9839629347207856,-0.18903082468212687
ENSG00000006695.10,0.1704675961666887,5.036365078139625,0.7872579082840533,0.40306306189049934,0.9109953041872818,0.887275553750949
ENSG00000006704.10,-0.5837124660314775,4.118564191489642,2.0516952038433045,0.19321145411571078,0.8579694341588804,-1.432373974855486
ENSG00000006712.14,-0.04862147232602257,10.777645669075794,0.20539175705175947,0.6634972691279089,0.9645920033513868,-0.4532016737080298
ENSG00000006715.15,0.17859784595986963,6.89316798238052,1.4404544379690365,0.2673613000924703,0.8738562452994242,1.2001893342173295
ENSG00000006744.18,-0.49841875126330615,6.1800275658677135,0.7619461492079925,0.4103623917541822,0.9117604018696727,-0.8728952681782578
ENSG00000006756.15,0.31709839014454205,2.9307247692937186,1.2006987982098292,0.30782475347162064,0.8852004496338034,1.0957640248748035
ENSG00000006831.9,-0.008555224191605475,5.4847603426719,0.002196273799833513,0.9638709095182355,0.9978959329871453,-0.04686441933741965
ENSG00000006837.11,-0.11597714429247405,1.9334964539609871,0.1060780949990389,0.7537424153860044,0.9762298486258217,-0.3256963232814256
ENSG00000007080.10,-0.01960374577340329,6.773116396971521,0.02992629086778637,0.8673313975173289,0.9848641827081385,-0.17299216996091576
ENSG00000007168.12,-0.019717583042988346,5.8732931454432995,0.013684992037060749,0.9100102705227548,0.9938928825087336,-0.11698287069934961
ENSG00000007202.14,-0.054843532316629647,6.04777222165942,0.06156778223919141,0.8108337275767588,0.9821955318558986,-0.24812855990230429
ENSG00000007255.10,0.2982335226444358,3.6707170440552392,0.8442592674261054,0.3873761103431825,0.9086122541550368,0.9188358218017544
ENSG00000007341.18,0.07283355261868871,3.778672507833462,0.13915574252398916,0.7196613319084212,0.9741351504192653,0.3730358461649351
ENSG00000007376.7,0.04241661159950186,1.6766692638487548,0.00937528185468552,0.9254553758402962,0.994127914912189,0.09682603913558335
ENSG00000007392.16,-0.06414558180342077,5.4321597609387124,0.07090072299525249,0.7973547486184931,0.9806810841601431,-0.26627189674325846
ENSG00000007541.16,-0.05210019089179211,3.8462858000766196,0.011299065071006578,0.9181935434940156,0.994127914912189,-0.10629706050031007
ENSG00000007545.15,-0.5013177784413202,2.4781103559582025,5.37235938612086,0.0518939520447503,0.651641608457024,-2.31783506447738
ENSG00000007866.19,-0.5881973292647186,1.3808268453095742,3.762765888105466,0.09163803609347307,0.7546996088814403,-1.9397850107951309
ENSG00000007923.15,0.09368795351698402,6.239795332473307,0.4177610978441893,0.5377328006043656,0.9397234495800397,0.6463444111649681
ENSG00000007944.14,0.7717589329463606,1.0446840766458982,5.040294574544708,0.057901605150433896,0.6721011118884773,2.2450600380713004
ENSG00000007968.6,0.46105269027073226,1.8683588452899882,0.5720313971664055,0.473022569514444,0.922428633414512,0.7563275726604217
ENSG00000008018.8,-0.025499606359423492,9.773572150849368,0.06352864461332675,0.8079152860593286,0.9821955318558986,-0.25204889329915087
ENSG00000008083.13,-0.3698012331255354,1.75832045861978,1.3647987710952145,0.27924483706209163,0.8785138519687936,-1.1682460233594696
ENSG00000008128.22,-0.10775785538697243,2.9182019873930907,0.11577523760398652,0.7431927373120155,0.9762298486258217,-0.3402576047702483
ENSG00000008130.15,0.021664983654462688,2.867776286923964,0.006798290452117571,0.9364909581925802,0.994127914912189,0.0824517462041743
ENSG00000008256.15,0.020099236673648425,1.5870520754403274,0.0032922667917188466,0.95577465604348,0.9967374952904895,0.057378278047697163
ENSG00000008282.8,-0.1922754300971342,8.298028118273896,3.378828091453821,0.10667137680825176,0.7797142932445269,-1.8381588863462868
ENSG00000008283.15,0.05225682199914333,5.167446892986495,0.07032125749742457,0.7981627615389664,0.9808364824629282,0.2651815557263072
ENSG00000008294.20,-0.35021539148523684,5.13699417307713,1.7338152276156131,0.22754236712869108,0.8706710996091007,-1.3167441769818513
ENSG00000008300.16,0.1599683293216902,2.179611089343975,0.1074626603607798,0.7522039015547888,0.9762298486258217,0.32781497885359023
ENSG00000008324.11,-0.315159197618148,5.443372112993571,3.669871789506101,0.0950050098580738,0.7592970426409693,-1.9156909431080216
ENSG00000008394.12,0.8800485323487397,3.7504391599086966,9.599443846765016,0.016355901368454485,0.4708932006487083,3.098296926823673
ENSG00000008405.11,-0.1634324929519682,5.734856739684662,0.2729568185971182,0.6167482533221913,0.953332336138083,-0.5224526950807299
ENSG00000008441.16,-0.07164255485131377,4.054099744142297,0.02802417191932532,0.8715708861053693,0.9856798002535159,-0.1674042171491666
ENSG00000008513.14,0.7048758259972918,2.8507108262893674,3.374333544934568,0.10686601424502376,0.7797142932445269,1.8369359120379154
ENSG00000008517.16,-1.0667211261105483,5.122888699896061,2.033060041601434,0.1950179693218298,0.8592279730161007,-1.4258541445749051
ENSG00000008710.19,-0.47428384421863845,2.1656313838929795,1.5533237148801569,0.25094617943870495,0.8706710996091007,-1.2463240809998646
ENSG00000008735.13,0.36197657203568373,1.0897602148999999,1.0117886293211003,0.3464740722942725,0.8979954977984161,1.005877044832568
ENSG00000008838.19,0.1251069066960925,6.013762316576946,0.4627160365335502,0.5172301448868593,0.933263087513246,0.6802323401114874
ENSG00000008853.16,-0.09759990594802395,1.2419354470201363,0.031355417102491664,0.8642370397003198,0.9839629347207856,-0.1770746088587849
ENSG00000008869.11,0.4217463119757829,4.221039248583459,5.617224295914605,0.04797376044174417,0.6467912778638382,2.370068415872125
ENSG00000008952.16,0.21767833100305747,7.022638096082886,2.162220589124577,0.18295680619228663,0.8513118082523164,1.4704491113685565
ENSG00000008988.9,-0.04278402129199155,9.355120687669043,0.12299527022304539,0.7356580735049323,0.9762298486258217,-0.3507068151933255
ENSG00000009307.15,-0.04137817516483189,8.768939390355289,0.11168722747019569,0.7475771362126244,0.9762298486258217,-0.33419639057026884
ENSG00000009335.17,-0.23136474756930944,4.536234809337242,1.8056549111333866,0.21908062371695658,0.8706710996091007,-1.3437465948360154
ENSG00000009413.15,0.36381222711123,4.595442212580355,4.7470146064338605,0.063980787110194,0.6893832477268774,2.1787644678656433
ENSG00000009780.15,0.05586531812119619,4.51630044066658,0.10787303598316662,0.7517500316750845,0.9762298486258217,0.32844030809747854
ENSG00000009830.11,-0.2336646665536056,2.036067922780472,0.3714351456864924,0.5606063578923651,0.9407624211669565,-0.6094547938005677
ENSG00000009844.15,-0.1363273419129178,7.542154597606129,1.1123492745608505,0.32504306063146354,0.8927542399529047,-1.054679702355578
ENSG00000009954.10,-0.3062123973242243,5.377078876442249,3.1956459626585083,0.11500126197917346,0.7882041472779922,-1.7876369773134893
ENSG00000010017.12,-0.14651642735856052,2.6309044666362316,0.4323682514228251,0.530900399568235,0.9381712982390101,-0.6575471476805486
ENSG00000010072.15,-0.05197700590422468,5.061412670087537,0.08626723104248057,0.7771087201177654,0.9788982267907084,-0.2937128377216096
ENSG00000010165.19,0.039565964938630405,5.641180299784684,0.043766416166692905,0.839976536231565,0.9826871802179273,0.20920424509720853
ENSG00000010219.13,0.4256082902649598,4.244460424059887,2.0931270295957214,0.18927685733792315,0.8543473284655754,1.446764331049021
ENSG00000010244.18,-0.17958797703084245,8.171740431296376,1.0992055291652818,0.32772791452170275,0.8927542399529047,-1.0484300306483412
ENSG00000010256.10,-0.06312312076634898,8.689249265878631,0.21426798511459866,0.6568530657343777,0.9628450476888935,-0.4628908997967001
ENSG00000010270.13,-0.03733228156354566,7.3175308683173865,0.07007928033330556,0.7985012403196093,0.9808364824629282,-0.26472491445518603
ENSG00000010278.13,-0.5452591279282705,8.551344919206432,8.143697914412305,0.023351601305561402,0.5356921396599431,-2.853716509117944
ENSG00000010292.12,-0.3022803658878458,6.678962501067568,1.0989122021472237,0.3277882140510739,0.8927542399529047,-1.0482901326194116
ENSG00000010318.20,-0.09765900624131198,2.1204805800333917,0.12067301163171493,0.7380534990367571,0.9762298486258217,-0.3473802119173096
ENSG00000010322.15,-0.2775031170377717,3.8166460134728024,0.7426045886401222,0.4160874857103992,0.9123042908526188,-0.8617450833280815
ENSG00000010361.13,0.18152997471639226,3.7142143909023138,0.7204599370814417,0.42280619085576976,0.9123042908526188,0.8487991146799352
ENSG00000010404.17,1.0784591420856817,6.376856678927503,16.575790386300213,0.0042881038582564795,0.2865208515101688,4.071337665473132
ENSG00000010438.16,0.7759978455601484,2.419722135035668,1.1849645796298365,0.31078972759016804,0.8858006019765664,1.0885607836174498
ENSG00000010539.11,0.02746505946809735,4.508970580245792,0.024915897112833162,0.8788315873026631,0.9876977450019562,0.1578477022728971
ENSG00000010626.14,0.2217642499837595,3.9392368547049985,1.4931620839572504,0.25950967594745666,0.8726202297962395,1.2219501151672478
ENSG00000010704.18,0.35887091772288127,3.3734989404461513,2.6542009282634718,0.14530872417517315,0.849507122290473,1.6291718535082393
ENSG00000010803.16,-0.060355443262782436,4.523714599755942,0.12652038274075192,0.7320705665120113,0.9760891573561825,-0.35569703785771384
ENSG00000010818.9,-0.6842937925831232,3.0770547489613134,3.290355105321424,0.11059088105025223,0.7848480429377954,-1.813933600031
ENSG00000011007.12,-0.006783981230393445,6.993314857921265,0.0034583051969052036,0.9546745919598474,0.9967374952904895,-0.05880735665633343
ENSG00000011009.10,0.01840480074827017,6.79900001462846,0.01941675002512343,0.8929246851269045,0.9904744799354802,0.1393439988844996
ENSG00000011021.21,0.021353752009236667,3.3451310132557106,0.006799361078410558,0.9364859703970954,0.994127914912189,0.08245823839017274
ENSG00000011028.13,-0.25868087911364857,3.604858264126926,1.191316890414356,0.3095875894621328,0.8858006019765664,-1.0914746402983242
ENSG00000011052.21,-0.13136816806143212,1.2995120351964355,0.2116180792018035,0.6588185707299474,0.9635873108259074,-0.46001965088657193
ENSG00000011105.12,-0.1666869627561262,1.472745208910763,0.1902312858813756,0.6752647792875983,0.9661096132359439,-0.43615511676624363
ENSG00000011114.14,0.29947325081158865,3.0613259051935584,2.184619570400883,0.18097018568508969,0.8513118082523164,1.4780458620763035
ENSG00000011143.16,0.10286380741707409,3.8372704693922195,0.11981070802167884,0.7389496285853476,0.9762298486258217,0.346136834245763
ENSG00000011198.8,0.12389695443290207,4.569975949183573,0.4414533222247813,0.5267356158410955,0.9377233615798775,0.6644195378108483
ENSG00000011243.17,-0.16492247139823987,1.7475647365582334,0.10801774367363663,0.7515902177148474,0.9762298486258217,-0.32866052953410246
ENSG00000011260.13,-0.4907638890476162,6.8250762641363885,1.2157314104658266,0.305031148281632,0.8850626354596125,-1.1026021088614997
ENSG00000011275.18,-0.0989905610561263,6.830546931606267,0.46844556543320265,0.5147245401820641,0.9327174199420422,-0.6844308331987993
ENSG00000011295.15,0.07011852595028367,2.4066056153040294,0.06007400421635825,0.8130905023356484,0.9821955318558986,0.24509998820146495
ENSG00000011304.19,-0.3883158992023265,4.887983544984264,0.844468423873452,0.3873203689714297,0.9086122541550368,-0.9189496307597343
ENSG00000011332.19,-0.23702086928486424,1.092607485131684,0.46629045053326923,0.5156642958882917,0.9327174199420422,-0.6828546335299112
ENSG00000011376.10,-0.01888853660704179,4.6564349393639,0.009240116190132062,0.9259928003361877,0.994127914912189,-0.09612552309419212
ENSG00000011405.13,0.018898231990983127,5.454174829422783,0.01764804337711218,0.8978839027218319,0.9918121832489705,0.13284593850439005
ENSG00000011422.11,-1.5700205938763585,3.606763641280111,17.172051075195217,0.00390205295259858,0.2763694037893821,-4.143917358634848
ENSG00000011426.10,-0.09014079136810589,8.546450450156595,0.20760771807106668,0.661822238624185,0.9645920033513868,-0.4556398995600217
ENSG00000011451.18,-0.16055724173662142,1.9603048414144821,0.2024811097532931,0.6657143379368822,0.9645920033513868,-0.44997901034747506
ENSG00000011454.16,-0.18858220108249782,2.776725923794665,0.4239363019423128,0.5348234981296804,0.9393805473498562,-0.6511039102495951
ENSG00000011478.11,-0.4058171682051009,3.7872703639869063,4.250491607904423,0.07631234571075797,0.7307678345913091,-2.061672041791425
ENSG00000011485.14,-0.11684911203343351,3.3112844523456726,0.061839245289337576,0.8104267597687417,0.9821955318558986,-0.24867497921853252
ENSG00000011523.13,0.055647292213641314,4.684788467404642,0.10144028521521549,0.7589792916777565,0.9773919762643858,0.31849691555055204
ENSG00000011566.14,0.16260902785567052,2.4665056134638172,0.2541674530510146,0.6289334244099447,0.9540590728232544,0.5041502286531413
ENSG00000011638.10,-0.28748191908336573,4.510732710554526,0.3168698078565843,0.5902663293698036,0.9467470632727338,-0.5629119006173029
ENSG00000012048.21,-0.3916621753141304,4.282872490506252,0.9186490552418559,0.3683266659097457,0.9033015924804106,-0.9584618173103485
ENSG00000012061.15,-0.07372415736816315,7.107740509816374,0.14986693984124735,0.7096422892214326,0.9714099723153437,-0.3871265165824312
ENSG00000012174.11,0.2688553555687773,5.874524127773851,1.5269396359196632,0.2546511385574866,0.8726202297962395,1.235693989594375
ENSG00000012211.12,-0.4255668561153354,4.441143316286185,2.471251663864803,0.15795900241207206,0.849507122290473,-1.5720215214381779
ENSG00000012232.8,-0.0055088503641117495,3.7025633608035475,3.48627525219599e-4,0.9856005290752026,0.999258499260142,-0.01867156997200822
ENSG00000012660.13,-0.5052899635318233,8.976399439638977,8.905561921585791,0.01929493734809878,0.5061467021881517,-2.9842188126184364
ENSG00000012822.15,0.43444658862544033,4.640271897532468,2.3736733342575485,0.16532056508740575,0.8513118082523164,1.5406730134124984
ENSG00000012963.14,0.006287982151535216,5.824615929855057,6.752355092590359e-4,0.9799614414781014,0.9985619608338832,0.025985294096065873
ENSG00000012983.11,-0.19173477497167238,2.9316978120460897,0.49334162903799095,0.5040978529210446,0.9307714704950825,-0.7023828222828281
ENSG00000013275.7,0.042485968363565704,11.912176419802556,0.15221480958057593,0.7075023227076437,0.9710615921487767,0.3901471640042715
ENSG00000013288.8,0.4022062191700362,5.294572790961498,5.393114073117749,0.051545918863830836,0.651641608457024,2.32230791953129
ENSG00000013297.11,0.11873671244284857,2.312199108818106,0.04543743091596141,0.8370013351740968,0.9826871802179273,0.21316057542604216
ENSG00000013306.15,-0.3302079226004216,6.994381136942284,2.142535047658273,0.18472754932607074,0.8517992552257706,-1.46374008883349
ENSG00000013364.18,-0.11320070582977489,7.732143948224511,0.6493681840323343,0.44565425630482847,0.9156073797391174,-0.8058338439357919
ENSG00000013374.16,0.030064290797566368,5.794334608597005,0.038082830599012095,0.8505689701697232,0.9839283164083629,0.1951482272504982
