ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000158315.10,-1.6771431387699636,8.739774871662933,-12.677014237440229,3.2387445370099676e-6,0.03308701419009383,3.5157021559738704
ENSG00000120885.21,-1.7744675761845183,12.228778101664343,-10.131230616548697,1.5254439136432104e-5,0.057892973438959154,2.7089372174132746
ENSG00000152527.13,-1.3527070483841417,7.933631781806589,-9.787364176728905,1.9304990100839477e-5,0.057892973438959154,2.5703814007952
ENSG00000173706.12,-1.5916512543638603,8.77206083894206,-9.558799412440951,2.2667569866467954e-5,0.057892973438959154,2.4735071873374084
ENSG00000022267.16,1.994435255636855,9.68861238230961,8.89890441790609,3.674208286289377e-5,0.07507142370546455,2.1705088391401395
ENSG00000065413.19,-1.6433799439917127,8.66504387462485,-8.1833952471936,6.428359487768825e-5,0.10544021462955827,1.7982476286822289
ENSG00000162496.8,-1.087132925882905,11.798500985158856,-7.909412919981637,8.050479312352848e-5,0.10544021462955827,1.6422254283392146
ENSG00000137767.13,-1.0457575982888194,11.087899318904526,-7.608544456979145,1.0384014418003352e-4,0.10824086072934574,1.4615136128307915
ENSG00000112378.11,-1.2215906774484129,15.071101751892115,-7.489491431320068,1.1510149527909429e-4,0.10824086072934574,1.3871661927568155
ENSG00000117114.19,-1.0127797973577293,8.328935401750241,-7.342024135684752,1.3099688440850992e-4,0.10824086072934574,1.2927557056539065
ENSG00000168297.15,-1.18793101099895,9.262679072613187,-7.334472805059059,1.3187477998104175e-4,0.10824086072934574,1.2878509258857305
ENSG00000167815.11,-1.221054279901388,10.50786821109562,-7.2854429359104005,1.3773797861016981e-4,0.10824086072934574,1.2558358898835031
ENSG00000137393.9,-2.0287892233356475,8.961225782833528,-8.99720191989792,8.25686880419407e-5,0.10544021462955827,1.2528116878535869
ENSG00000154096.13,0.9441468614047253,9.949329657744446,7.05398230415436,1.6967160737036628e-4,0.12381179577826155,1.1006709304020408
ENSG00000125798.14,0.9003735422917236,7.631727065685241,6.769958265373307,2.207630411835902e-4,0.14306768553800367,0.9008456731201511
ENSG00000135074.15,1.7387168627432565,9.198003454211499,6.754187242826057,2.2406841901018585e-4,0.14306768553800367,0.8894351810936438
ENSG00000135709.12,-0.9354610869361073,8.393305107029303,-6.54919855178099,2.724730309010998e-4,0.16374026374621387,0.738014127571426
ENSG00000169231.13,-1.1299660154474083,8.702705201376927,-6.440771740329666,3.027320530611986e-4,0.16909987714038732,0.6555382583669189
ENSG00000163251.3,-0.7443277191368569,8.045659618585999,-6.401846463394854,3.144966391608613e-4,0.16909987714038732,0.6255184441394466
ENSG00000140545.14,-2.8470207294626135,12.625016992074425,-6.285680487104008,3.527540932607913e-4,0.17513309528374038,0.5346180259679203
ENSG00000179163.11,-1.0373911141387016,9.555836892822851,-6.225916539543339,3.744407648967614e-4,0.17513309528374038,0.48707741229178136
ENSG00000107201.9,0.7249854703765592,10.520800588346631,6.218732240641314,3.771464463823696e-4,0.17513309528374038,0.48132666013187286
ENSG00000129625.12,-0.7565819517211292,13.017532539522431,-6.094817818686902,4.274207656913003e-4,0.18984915401314453,0.38091423942692426
ENSG00000197594.11,-1.2070552583701781,8.178557443150567,-5.850807753663526,5.497994843237774e-4,0.23024940668987842,0.17627627968354798
ENSG00000078401.6,-1.8512612629811969,9.521394163182503,-5.827405906293793,5.63452933364033e-4,0.23024940668987842,0.1561584880246576
